time,date,dow,hour,temperature_2m,precipitation,rain,snowfall,cloud_cover,wind_speed_10m,weather_code
2025-12-30 23:00:00,2025-12-30,tuesday,23,-3.0,0.0,0.0,0.0,17,15.2,0
2025-12-31 00:00:00,2025-12-31,wednesday,0,-3.3,0.0,0.0,0.0,26,13.9,1
2025-12-31 01:00:00,2025-12-31,wednesday,1,-3.5,0.0,0.0,0.0,26,14.2,1
2025-12-31 02:00:00,2025-12-31,wednesday,2,-3.2,0.0,0.0,0.0,23,14.2,1
2025-12-31 03:00:00,2025-12-31,wednesday,3,-3.3,0.0,0.0,0.0,59,15.2,2
2025-12-31 04:00:00,2025-12-31,wednesday,4,-3.3,0.0,0.0,0.0,99,15.4,3
2025-12-31 05:00:00,2025-12-31,wednesday,5,-3.3,0.0,0.0,0.0,100,16.0,3
2025-12-31 06:00:00,2025-12-31,wednesday,6,-3.3,0.0,0.0,0.0,100,14.6,3
2025-12-31 07:00:00,2025-12-31,wednesday,7,-3.4,0.0,0.0,0.0,100,8.9,3
2025-12-31 08:00:00,2025-12-31,wednesday,8,-2.8,0.0,0.0,0.0,100,11.4,3
2025-12-31 09:00:00,2025-12-31,wednesday,9,-2.8,0.0,0.0,0.0,100,11.3,3
2025-12-31 10:00:00,2025-12-31,wednesday,10,-2.2,0.0,0.0,0.0,98,11.9,3
2025-12-31 11:00:00,2025-12-31,wednesday,11,-1.4,0.0,0.0,0.0,37,14.1,1
2025-12-31 12:00:00,2025-12-31,wednesday,12,-0.6,0.0,0.0,0.0,78,16.7,2
2025-12-31 13:00:00,2025-12-31,wednesday,13,-0.1,0.0,0.0,0.0,100,16.3,3
2025-12-31 14:00:00,2025-12-31,wednesday,14,-0.2,0.0,0.0,0.0,100,16.3,3
2025-12-31 15:00:00,2025-12-31,wednesday,15,-0.4,0.0,0.0,0.0,100,16.7,3
2025-12-31 16:00:00,2025-12-31,wednesday,16,-0.9,0.0,0.0,0.0,77,16.1,2
2025-12-31 17:00:00,2025-12-31,wednesday,17,-1.4,0.0,0.0,0.0,41,13.1,1
2025-12-31 18:00:00,2025-12-31,wednesday,18,-2.0,0.0,0.0,0.0,66,10.3,2
2025-12-31 19:00:00,2025-12-31,wednesday,19,-2.3,0.0,0.0,0.0,83,10.5,3
2025-12-31 20:00:00,2025-12-31,wednesday,20,-2.4,0.0,0.0,0.0,51,10.3,2
2025-12-31 21:00:00,2025-12-31,wednesday,21,-2.5,0.0,0.0,0.0,92,10.7,3
2025-12-31 22:00:00,2025-12-31,wednesday,22,-2.0,0.0,0.0,0.0,99,12.4,3
2025-12-31 23:00:00,2025-12-31,wednesday,23,-1.5,0.0,0.0,0.0,100,11.8,3
2026-01-01 00:00:00,2026-01-01,thursday,0,-1.1,0.0,0.0,0.0,100,13.0,3
2026-01-01 01:00:00,2026-01-01,thursday,1,-0.9,0.1,0.0,0.07,100,13.5,71
2026-01-01 02:00:00,2026-01-01,thursday,2,-0.5,0.1,0.0,0.07,97,13.6,71
2026-01-01 03:00:00,2026-01-01,thursday,3,-0.2,0.0,0.0,0.0,100,13.6,3
2026-01-01 04:00:00,2026-01-01,thursday,4,0.4,0.0,0.0,0.0,100,13.8,3
2026-01-01 05:00:00,2026-01-01,thursday,5,0.6,0.0,0.0,0.0,100,14.8,3
2026-01-01 06:00:00,2026-01-01,thursday,6,0.4,0.0,0.0,0.0,82,14.5,3
2026-01-01 07:00:00,2026-01-01,thursday,7,0.1,0.8,0.0,0.56,100,17.2,73
2026-01-01 08:00:00,2026-01-01,thursday,8,-2.6,0.7,0.0,0.49,100,20.2,73
2026-01-01 09:00:00,2026-01-01,thursday,9,-4.2,0.0,0.0,0.0,0,21.4,0
2026-01-01 10:00:00,2026-01-01,thursday,10,-5.2,0.0,0.0,0.0,0,22.0,0
2026-01-01 11:00:00,2026-01-01,thursday,11,-5.7,0.0,0.0,0.0,0,20.5,0
2026-01-01 12:00:00,2026-01-01,thursday,12,-5.5,0.0,0.0,0.0,0,18.9,0
2026-01-01 13:00:00,2026-01-01,thursday,13,-5.2,0.0,0.0,0.0,0,19.4,0
2026-01-01 14:00:00,2026-01-01,thursday,14,-3.6,0.0,0.0,0.0,28,25.0,1
2026-01-01 15:00:00,2026-01-01,thursday,15,-4.2,0.0,0.0,0.0,72,24.9,2
2026-01-01 16:00:00,2026-01-01,thursday,16,-4.3,0.0,0.0,0.0,18,20.6,0
2026-01-01 17:00:00,2026-01-01,thursday,17,-4.9,0.0,0.0,0.0,27,18.3,1
2026-01-01 18:00:00,2026-01-01,thursday,18,-5.8,0.0,0.0,0.0,0,16.0,0
2026-01-01 19:00:00,2026-01-01,thursday,19,-6.4,0.0,0.0,0.0,0,13.4,0
2026-01-01 20:00:00,2026-01-01,thursday,20,-6.3,0.0,0.0,0.0,0,10.8,0
2026-01-01 21:00:00,2026-01-01,thursday,21,-6.2,0.0,0.0,0.0,0,9.3,0
2026-01-01 22:00:00,2026-01-01,thursday,22,-6.7,0.0,0.0,0.0,0,4.9,0
2026-01-01 23:00:00,2026-01-01,thursday,23,-7.0,0.0,0.0,0.0,95,5.1,3
2026-01-02 00:00:00,2026-01-02,friday,0,-6.9,0.0,0.0,0.0,100,5.8,3
2026-01-02 01:00:00,2026-01-02,friday,1,-6.4,0.0,0.0,0.0,100,10.8,3
2026-01-02 02:00:00,2026-01-02,friday,2,-6.3,0.1,0.0,0.07,100,11.1,71
2026-01-02 03:00:00,2026-01-02,friday,3,-6.6,0.1,0.0,0.07,100,7.9,71
2026-01-02 04:00:00,2026-01-02,friday,4,-6.6,0.1,0.0,0.07,93,6.7,71
2026-01-02 05:00:00,2026-01-02,friday,5,-6.7,0.0,0.0,0.0,99,7.1,3
2026-01-02 06:00:00,2026-01-02,friday,6,-6.6,0.0,0.0,0.0,93,6.3,3
2026-01-02 07:00:00,2026-01-02,friday,7,-6.7,0.0,0.0,0.0,97,6.1,3
2026-01-02 08:00:00,2026-01-02,friday,8,-6.3,0.0,0.0,0.0,30,8.7,1
2026-01-02 09:00:00,2026-01-02,friday,9,-6.9,0.0,0.0,0.0,23,6.5,1
2026-01-02 10:00:00,2026-01-02,friday,10,-5.9,0.0,0.0,0.0,41,6.9,1
2026-01-02 11:00:00,2026-01-02,friday,11,-4.9,0.0,0.0,0.0,23,8.4,1
2026-01-02 12:00:00,2026-01-02,friday,12,-3.8,0.0,0.0,0.0,84,9.3,3
2026-01-02 13:00:00,2026-01-02,friday,13,-2.8,0.0,0.0,0.0,98,13.1,3
2026-01-02 14:00:00,2026-01-02,friday,14,-1.6,0.0,0.0,0.0,87,14.1,3
2026-01-02 15:00:00,2026-01-02,friday,15,-2.0,0.0,0.0,0.0,100,13.2,3
2026-01-02 16:00:00,2026-01-02,friday,16,-1.9,0.0,0.0,0.0,100,13.3,3
2026-01-02 17:00:00,2026-01-02,friday,17,-2.2,0.0,0.0,0.0,100,9.3,3
2026-01-02 18:00:00,2026-01-02,friday,18,-2.5,0.0,0.0,0.0,34,8.3,1
2026-01-02 19:00:00,2026-01-02,friday,19,-3.5,0.0,0.0,0.0,100,7.1,3
2026-01-02 20:00:00,2026-01-02,friday,20,-3.0,0.0,0.0,0.0,100,6.5,3
2026-01-02 21:00:00,2026-01-02,friday,21,-2.8,0.0,0.0,0.0,99,6.0,3
2026-01-02 22:00:00,2026-01-02,friday,22,-2.9,0.0,0.0,0.0,100,9.0,3
2026-01-02 23:00:00,2026-01-02,friday,23,-3.5,0.0,0.0,0.0,100,10.7,3
2026-01-03 00:00:00,2026-01-03,saturday,0,-3.8,0.0,0.0,0.0,88,10.3,3
2026-01-03 01:00:00,2026-01-03,saturday,1,-4.5,0.0,0.0,0.0,0,9.7,0
2026-01-03 02:00:00,2026-01-03,saturday,2,-5.1,0.0,0.0,0.0,0,8.2,0
2026-01-03 03:00:00,2026-01-03,saturday,3,-5.1,0.0,0.0,0.0,0,10.2,0
2026-01-03 04:00:00,2026-01-03,saturday,4,-5.6,0.0,0.0,0.0,2,10.8,0
2026-01-03 05:00:00,2026-01-03,saturday,5,-5.9,0.0,0.0,0.0,44,10.6,1
2026-01-03 06:00:00,2026-01-03,saturday,6,-6.3,0.0,0.0,0.0,61,9.4,2
2026-01-03 07:00:00,2026-01-03,saturday,7,-6.7,0.0,0.0,0.0,76,9.5,2
2026-01-03 08:00:00,2026-01-03,saturday,8,-6.4,0.0,0.0,0.0,88,10.7,3
2026-01-03 09:00:00,2026-01-03,saturday,9,-6.1,0.0,0.0,0.0,40,11.4,1
2026-01-03 10:00:00,2026-01-03,saturday,10,-4.9,0.0,0.0,0.0,90,8.5,3
2026-01-03 11:00:00,2026-01-03,saturday,11,-3.6,0.0,0.0,0.0,84,8.4,3
2026-01-03 12:00:00,2026-01-03,saturday,12,-2.4,0.0,0.0,0.0,97,9.6,3
2026-01-03 13:00:00,2026-01-03,saturday,13,-1.6,0.0,0.0,0.0,100,9.5,3
2026-01-03 14:00:00,2026-01-03,saturday,14,-1.9,0.0,0.0,0.0,100,8.9,3
2026-01-03 15:00:00,2026-01-03,saturday,15,-1.2,0.0,0.0,0.0,100,8.5,3
2026-01-03 16:00:00,2026-01-03,saturday,16,-0.8,0.0,0.0,0.0,98,7.4,3
2026-01-03 17:00:00,2026-01-03,saturday,17,-0.9,0.0,0.0,0.0,100,5.9,3
2026-01-03 18:00:00,2026-01-03,saturday,18,-1.5,0.0,0.0,0.0,100,3.6,3
2026-01-03 19:00:00,2026-01-03,saturday,19,-1.8,0.0,0.0,0.0,100,3.4,3
2026-01-03 20:00:00,2026-01-03,saturday,20,-1.9,0.0,0.0,0.0,100,2.8,3
2026-01-03 21:00:00,2026-01-03,saturday,21,-2.0,0.0,0.0,0.0,100,1.4,3
2026-01-03 22:00:00,2026-01-03,saturday,22,-2.2,0.0,0.0,0.0,100,1.7,3
2026-01-03 23:00:00,2026-01-03,saturday,23,-2.5,0.0,0.0,0.0,44,2.3,1
2026-01-04 00:00:00,2026-01-04,sunday,0,-3.5,0.0,0.0,0.0,47,2.8,1
2026-01-04 01:00:00,2026-01-04,sunday,1,-3.7,0.0,0.0,0.0,100,3.3,3
2026-01-04 02:00:00,2026-01-04,sunday,2,-2.9,0.0,0.0,0.0,100,5.3,3
2026-01-04 03:00:00,2026-01-04,sunday,3,-3.0,0.0,0.0,0.0,100,5.0,3
2026-01-04 04:00:00,2026-01-04,sunday,4,-3.1,0.0,0.0,0.0,100,5.9,3
2026-01-04 05:00:00,2026-01-04,sunday,5,-3.0,0.0,0.0,0.0,100,5.5,3
2026-01-04 06:00:00,2026-01-04,sunday,6,-3.5,0.1,0.0,0.07,100,3.9,71
2026-01-04 07:00:00,2026-01-04,sunday,7,-3.6,0.1,0.0,0.07,16,2.9,71
2026-01-04 08:00:00,2026-01-04,sunday,8,-3.7,0.0,0.0,0.0,90,3.6,3
2026-01-04 09:00:00,2026-01-04,sunday,9,-4.2,0.1,0.0,0.07,45,3.4,71
2026-01-04 10:00:00,2026-01-04,sunday,10,-3.3,0.0,0.0,0.0,22,3.8,1
2026-01-04 11:00:00,2026-01-04,sunday,11,-2.3,0.0,0.0,0.0,4,5.6,0
2026-01-04 12:00:00,2026-01-04,sunday,12,-1.4,0.0,0.0,0.0,66,8.5,2
2026-01-04 13:00:00,2026-01-04,sunday,13,-0.6,0.0,0.0,0.0,47,9.4,1
2026-01-04 14:00:00,2026-01-04,sunday,14,0.4,0.0,0.0,0.0,62,10.5,2
2026-01-04 15:00:00,2026-01-04,sunday,15,0.9,0.0,0.0,0.0,71,12.0,2
2026-01-04 16:00:00,2026-01-04,sunday,16,0.7,0.0,0.0,0.0,70,12.2,2
2026-01-04 17:00:00,2026-01-04,sunday,17,-0.1,0.0,0.0,0.0,77,10.0,2
2026-01-04 18:00:00,2026-01-04,sunday,18,-1.5,0.0,0.0,0.0,95,8.6,3
2026-01-04 19:00:00,2026-01-04,sunday,19,-2.0,0.0,0.0,0.0,4,8.1,0
2026-01-04 20:00:00,2026-01-04,sunday,20,-2.5,0.0,0.0,0.0,87,7.4,3
2026-01-04 21:00:00,2026-01-04,sunday,21,-1.9,0.0,0.0,0.0,75,9.7,2
2026-01-04 22:00:00,2026-01-04,sunday,22,-1.5,0.0,0.0,0.0,33,11.0,1
2026-01-04 23:00:00,2026-01-04,sunday,23,-1.8,0.0,0.0,0.0,81,11.2,3
2026-01-05 00:00:00,2026-01-05,monday,0,-1.9,0.0,0.0,0.0,16,11.0,0
2026-01-05 01:00:00,2026-01-05,monday,1,-2.3,0.0,0.0,0.0,2,10.4,0
2026-01-05 02:00:00,2026-01-05,monday,2,-2.8,0.0,0.0,0.0,2,9.4,0
2026-01-05 03:00:00,2026-01-05,monday,3,-3.0,0.0,0.0,0.0,55,8.0,2
2026-01-05 04:00:00,2026-01-05,monday,4,-3.2,0.0,0.0,0.0,31,7.2,1
2026-01-05 05:00:00,2026-01-05,monday,5,-3.7,0.0,0.0,0.0,3,5.8,0
2026-01-05 06:00:00,2026-01-05,monday,6,-4.1,0.0,0.0,0.0,12,5.8,0
2026-01-05 07:00:00,2026-01-05,monday,7,-4.9,0.0,0.0,0.0,100,4.3,3
2026-01-05 08:00:00,2026-01-05,monday,8,-4.8,0.0,0.0,0.0,99,3.8,3
2026-01-05 09:00:00,2026-01-05,monday,9,-3.6,0.0,0.0,0.0,100,2.9,3
2026-01-05 10:00:00,2026-01-05,monday,10,-2.8,0.7,0.0,0.49,100,2.1,73
2026-01-05 11:00:00,2026-01-05,monday,11,-2.3,0.2,0.0,0.14,100,2.8,71
2026-01-05 12:00:00,2026-01-05,monday,12,-1.5,0.0,0.0,0.0,100,4.5,3
2026-01-05 13:00:00,2026-01-05,monday,13,-1.0,0.0,0.0,0.0,100,6.0,3
2026-01-05 14:00:00,2026-01-05,monday,14,-0.3,0.0,0.0,0.0,94,7.4,3
2026-01-05 15:00:00,2026-01-05,monday,15,0.2,0.0,0.0,0.0,93,9.6,3
2026-01-05 16:00:00,2026-01-05,monday,16,0.1,0.0,0.0,0.0,90,9.8,3
2026-01-05 17:00:00,2026-01-05,monday,17,-0.2,0.0,0.0,0.0,99,8.3,3
2026-01-05 18:00:00,2026-01-05,monday,18,-0.2,0.0,0.0,0.0,100,9.6,3
2026-01-05 19:00:00,2026-01-05,monday,19,0.1,0.0,0.0,0.0,100,11.4,3
2026-01-05 20:00:00,2026-01-05,monday,20,0.6,0.0,0.0,0.0,100,12.3,3
2026-01-05 21:00:00,2026-01-05,monday,21,0.8,0.0,0.0,0.0,100,11.0,3
2026-01-05 22:00:00,2026-01-05,monday,22,0.8,0.0,0.0,0.0,100,9.9,3
2026-01-05 23:00:00,2026-01-05,monday,23,0.9,0.0,0.0,0.0,100,8.1,3
2026-01-06 00:00:00,2026-01-06,tuesday,0,0.8,0.0,0.0,0.0,98,6.2,3
2026-01-06 01:00:00,2026-01-06,tuesday,1,0.4,0.0,0.0,0.0,96,5.9,3
2026-01-06 02:00:00,2026-01-06,tuesday,2,0.2,0.0,0.0,0.0,95,5.6,3
2026-01-06 03:00:00,2026-01-06,tuesday,3,0.1,0.0,0.0,0.0,59,5.0,2
2026-01-06 04:00:00,2026-01-06,tuesday,4,-0.9,0.0,0.0,0.0,82,4.6,3
2026-01-06 05:00:00,2026-01-06,tuesday,5,-1.1,0.0,0.0,0.0,98,3.8,3
2026-01-06 06:00:00,2026-01-06,tuesday,6,-1.5,0.0,0.0,0.0,100,2.4,3
2026-01-06 07:00:00,2026-01-06,tuesday,7,-1.5,0.0,0.0,0.0,100,1.5,3
2026-01-06 08:00:00,2026-01-06,tuesday,8,-2.0,0.0,0.0,0.0,100,2.2,3
2026-01-06 09:00:00,2026-01-06,tuesday,9,-1.1,0.0,0.0,0.0,100,3.7,3
2026-01-06 10:00:00,2026-01-06,tuesday,10,-0.5,0.0,0.0,0.0,100,0.0,3
2026-01-06 11:00:00,2026-01-06,tuesday,11,1.0,0.0,0.0,0.0,100,3.3,3
2026-01-06 12:00:00,2026-01-06,tuesday,12,2.5,0.0,0.0,0.0,100,4.5,3
2026-01-06 13:00:00,2026-01-06,tuesday,13,3.7,0.0,0.0,0.0,100,3.4,3
2026-01-06 14:00:00,2026-01-06,tuesday,14,3.5,0.0,0.0,0.0,100,4.5,3
2026-01-06 15:00:00,2026-01-06,tuesday,15,3.5,0.0,0.0,0.0,100,6.1,3
2026-01-06 16:00:00,2026-01-06,tuesday,16,3.7,0.3,0.3,0.0,100,7.4,51
2026-01-06 17:00:00,2026-01-06,tuesday,17,2.8,0.0,0.0,0.0,98,7.4,3
2026-01-06 18:00:00,2026-01-06,tuesday,18,1.4,0.0,0.0,0.0,97,7.5,3
2026-01-06 19:00:00,2026-01-06,tuesday,19,1.6,0.0,0.0,0.0,97,8.1,3
2026-01-06 20:00:00,2026-01-06,tuesday,20,1.8,0.0,0.0,0.0,100,7.2,3
2026-01-06 21:00:00,2026-01-06,tuesday,21,1.9,0.0,0.0,0.0,100,7.7,3
2026-01-06 22:00:00,2026-01-06,tuesday,22,2.2,0.0,0.0,0.0,100,8.5,3
2026-01-06 23:00:00,2026-01-06,tuesday,23,2.4,0.0,0.0,0.0,100,7.7,3
2026-01-07 00:00:00,2026-01-07,wednesday,0,2.5,0.0,0.0,0.0,100,5.8,3
2026-01-07 01:00:00,2026-01-07,wednesday,1,2.5,0.0,0.0,0.0,100,5.8,3
2026-01-07 02:00:00,2026-01-07,wednesday,2,2.3,0.1,0.1,0.0,100,7.6,51
2026-01-07 03:00:00,2026-01-07,wednesday,3,2.3,0.1,0.1,0.0,100,4.6,51
2026-01-07 04:00:00,2026-01-07,wednesday,4,2.1,0.0,0.0,0.0,100,5.8,3
2026-01-07 05:00:00,2026-01-07,wednesday,5,1.8,0.0,0.0,0.0,100,4.0,3
2026-01-07 06:00:00,2026-01-07,wednesday,6,1.8,0.0,0.0,0.0,100,3.6,3
2026-01-07 07:00:00,2026-01-07,wednesday,7,1.4,0.0,0.0,0.0,99,0.7,3
2026-01-07 08:00:00,2026-01-07,wednesday,8,0.9,0.0,0.0,0.0,97,3.7,3
2026-01-07 09:00:00,2026-01-07,wednesday,9,1.9,0.0,0.0,0.0,77,9.1,2
2026-01-07 10:00:00,2026-01-07,wednesday,10,4.9,0.0,0.0,0.0,65,15.3,2
2026-01-07 11:00:00,2026-01-07,wednesday,11,7.2,0.0,0.0,0.0,81,16.1,3
2026-01-07 12:00:00,2026-01-07,wednesday,12,8.1,0.0,0.0,0.0,84,13.1,3
2026-01-07 13:00:00,2026-01-07,wednesday,13,8.6,0.0,0.0,0.0,100,16.3,3
2026-01-07 14:00:00,2026-01-07,wednesday,14,8.9,0.0,0.0,0.0,71,16.8,2
2026-01-07 15:00:00,2026-01-07,wednesday,15,8.9,0.0,0.0,0.0,30,18.1,1
2026-01-07 16:00:00,2026-01-07,wednesday,16,8.6,0.0,0.0,0.0,60,15.2,2
2026-01-07 17:00:00,2026-01-07,wednesday,17,7.5,0.0,0.0,0.0,75,14.6,2
2026-01-07 18:00:00,2026-01-07,wednesday,18,6.4,0.0,0.0,0.0,33,14.0,1
2026-01-07 19:00:00,2026-01-07,wednesday,19,5.2,0.0,0.0,0.0,12,12.3,0
2026-01-07 20:00:00,2026-01-07,wednesday,20,5.1,0.0,0.0,0.0,9,9.7,0
2026-01-07 21:00:00,2026-01-07,wednesday,21,4.8,0.0,0.0,0.0,64,8.5,2
2026-01-07 22:00:00,2026-01-07,wednesday,22,4.2,0.0,0.0,0.0,45,7.0,1
2026-01-07 23:00:00,2026-01-07,wednesday,23,3.3,0.0,0.0,0.0,48,5.2,1
2026-01-08 00:00:00,2026-01-08,thursday,0,3.0,0.0,0.0,0.0,17,6.1,0
2026-01-08 01:00:00,2026-01-08,thursday,1,3.2,0.0,0.0,0.0,15,8.4,0
2026-01-08 02:00:00,2026-01-08,thursday,2,3.5,0.0,0.0,0.0,5,10.2,0
2026-01-08 03:00:00,2026-01-08,thursday,3,3.9,0.0,0.0,0.0,12,11.8,0
2026-01-08 04:00:00,2026-01-08,thursday,4,3.5,0.0,0.0,0.0,7,11.4,0
2026-01-08 05:00:00,2026-01-08,thursday,5,3.0,0.0,0.0,0.0,2,9.4,0
2026-01-08 06:00:00,2026-01-08,thursday,6,2.3,0.0,0.0,0.0,5,7.3,0
2026-01-08 07:00:00,2026-01-08,thursday,7,2.0,0.0,0.0,0.0,2,7.1,0
2026-01-08 08:00:00,2026-01-08,thursday,8,1.7,0.0,0.0,0.0,2,6.3,0
2026-01-08 09:00:00,2026-01-08,thursday,9,2.8,0.0,0.0,0.0,1,7.3,0
2026-01-08 10:00:00,2026-01-08,thursday,10,4.2,0.0,0.0,0.0,0,7.7,0
2026-01-08 11:00:00,2026-01-08,thursday,11,5.9,0.0,0.0,0.0,0,6.0,0
2026-01-08 12:00:00,2026-01-08,thursday,12,7.3,0.0,0.0,0.0,1,5.8,0
2026-01-08 13:00:00,2026-01-08,thursday,13,8.6,0.0,0.0,0.0,18,8.2,0
2026-01-08 14:00:00,2026-01-08,thursday,14,9.7,0.0,0.0,0.0,20,7.0,1
2026-01-08 15:00:00,2026-01-08,thursday,15,9.9,0.0,0.0,0.0,26,6.0,1
2026-01-08 16:00:00,2026-01-08,thursday,16,9.8,0.0,0.0,0.0,0,4.5,0
2026-01-08 17:00:00,2026-01-08,thursday,17,8.8,0.0,0.0,0.0,12,0.6,0
2026-01-08 18:00:00,2026-01-08,thursday,18,6.7,0.0,0.0,0.0,15,0.8,0
2026-01-08 19:00:00,2026-01-08,thursday,19,5.8,0.0,0.0,0.0,5,1.8,0
2026-01-08 20:00:00,2026-01-08,thursday,20,4.8,0.0,0.0,0.0,13,3.1,0
2026-01-08 21:00:00,2026-01-08,thursday,21,4.2,0.0,0.0,0.0,0,2.7,0
2026-01-08 22:00:00,2026-01-08,thursday,22,3.4,0.0,0.0,0.0,6,1.8,0
2026-01-08 23:00:00,2026-01-08,thursday,23,2.2,0.0,0.0,0.0,2,2.1,0
2026-01-09 00:00:00,2026-01-09,friday,0,1.4,0.0,0.0,0.0,68,1.3,2
2026-01-09 01:00:00,2026-01-09,friday,1,0.9,0.0,0.0,0.0,12,3.5,0
2026-01-09 02:00:00,2026-01-09,friday,2,0.5,0.0,0.0,0.0,4,3.9,0
2026-01-09 03:00:00,2026-01-09,friday,3,0.1,0.0,0.0,0.0,11,4.2,0
2026-01-09 04:00:00,2026-01-09,friday,4,0.4,0.0,0.0,0.0,48,3.4,1
2026-01-09 05:00:00,2026-01-09,friday,5,0.3,0.0,0.0,0.0,93,5.1,3
2026-01-09 06:00:00,2026-01-09,friday,6,0.5,0.0,0.0,0.0,80,5.4,3
2026-01-09 07:00:00,2026-01-09,friday,7,1.1,0.0,0.0,0.0,76,6.1,2
2026-01-09 08:00:00,2026-01-09,friday,8,1.5,0.0,0.0,0.0,18,6.7,0
2026-01-09 09:00:00,2026-01-09,friday,9,1.6,0.0,0.0,0.0,3,7.4,0
2026-01-09 10:00:00,2026-01-09,friday,10,3.7,0.0,0.0,0.0,8,9.9,0
2026-01-09 11:00:00,2026-01-09,friday,11,5.9,0.0,0.0,0.0,74,8.7,2
2026-01-09 12:00:00,2026-01-09,friday,12,7.6,0.0,0.0,0.0,56,13.6,2
2026-01-09 13:00:00,2026-01-09,friday,13,8.3,0.0,0.0,0.0,100,17.3,3
2026-01-09 14:00:00,2026-01-09,friday,14,8.4,0.0,0.0,0.0,100,15.0,3
2026-01-09 15:00:00,2026-01-09,friday,15,8.4,0.0,0.0,0.0,100,13.4,3
2026-01-09 16:00:00,2026-01-09,friday,16,7.9,0.0,0.0,0.0,100,12.0,3
2026-01-09 17:00:00,2026-01-09,friday,17,7.8,0.0,0.0,0.0,100,10.5,3
2026-01-09 18:00:00,2026-01-09,friday,18,7.9,0.2,0.2,0.0,100,12.1,51
2026-01-09 19:00:00,2026-01-09,friday,19,8.7,1.6,1.6,0.0,100,16.1,61
2026-01-09 20:00:00,2026-01-09,friday,20,9.8,0.3,0.3,0.0,100,13.4,51
2026-01-09 21:00:00,2026-01-09,friday,21,10.6,0.9,0.9,0.0,100,16.2,53
2026-01-09 22:00:00,2026-01-09,friday,22,10.2,0.0,0.0,0.0,100,15.1,3
2026-01-09 23:00:00,2026-01-09,friday,23,9.4,0.0,0.0,0.0,100,13.3,3
2026-01-10 00:00:00,2026-01-10,saturday,0,8.8,0.0,0.0,0.0,98,12.1,3
2026-01-10 01:00:00,2026-01-10,saturday,1,8.4,0.0,0.0,0.0,100,11.7,3
2026-01-10 02:00:00,2026-01-10,saturday,2,8.8,0.0,0.0,0.0,100,9.8,3
2026-01-10 03:00:00,2026-01-10,saturday,3,8.3,0.0,0.0,0.0,100,10.0,3
2026-01-10 04:00:00,2026-01-10,saturday,4,7.4,0.0,0.0,0.0,100,12.5,3
2026-01-10 05:00:00,2026-01-10,saturday,5,5.7,0.0,0.0,0.0,100,12.0,3
2026-01-10 06:00:00,2026-01-10,saturday,6,4.8,0.0,0.0,0.0,100,10.9,3
2026-01-10 07:00:00,2026-01-10,saturday,7,4.2,0.0,0.0,0.0,100,10.4,3
2026-01-10 08:00:00,2026-01-10,saturday,8,4.3,0.0,0.0,0.0,100,7.4,3
2026-01-10 09:00:00,2026-01-10,saturday,9,4.3,0.0,0.0,0.0,100,9.4,3
2026-01-10 10:00:00,2026-01-10,saturday,10,4.7,0.0,0.0,0.0,100,4.6,3
2026-01-10 11:00:00,2026-01-10,saturday,11,5.4,0.0,0.0,0.0,100,6.3,3
2026-01-10 12:00:00,2026-01-10,saturday,12,5.9,0.0,0.0,0.0,100,6.7,3
2026-01-10 13:00:00,2026-01-10,saturday,13,5.8,0.0,0.0,0.0,100,6.1,3
2026-01-10 14:00:00,2026-01-10,saturday,14,5.6,0.2,0.2,0.0,100,7.2,51
2026-01-10 15:00:00,2026-01-10,saturday,15,5.3,0.6,0.6,0.0,100,6.3,53
2026-01-10 16:00:00,2026-01-10,saturday,16,4.6,1.0,1.0,0.0,100,7.2,55
2026-01-10 17:00:00,2026-01-10,saturday,17,4.2,2.1,2.1,0.0,100,7.6,61
2026-01-10 18:00:00,2026-01-10,saturday,18,4.1,2.1,2.1,0.0,100,8.6,61
2026-01-10 19:00:00,2026-01-10,saturday,19,4.0,1.7,1.7,0.0,100,12.7,61
2026-01-10 20:00:00,2026-01-10,saturday,20,4.8,1.1,1.1,0.0,100,13.6,55
2026-01-10 21:00:00,2026-01-10,saturday,21,4.9,2.5,2.5,0.0,100,8.1,63
2026-01-10 22:00:00,2026-01-10,saturday,22,5.2,0.8,0.8,0.0,100,6.7,53
2026-01-10 23:00:00,2026-01-10,saturday,23,5.3,0.1,0.1,0.0,100,7.6,51
2026-01-11 00:00:00,2026-01-11,sunday,0,5.6,0.1,0.1,0.0,100,5.4,51
2026-01-11 01:00:00,2026-01-11,sunday,1,5.4,0.0,0.0,0.0,100,8.7,3
2026-01-11 02:00:00,2026-01-11,sunday,2,5.1,0.0,0.0,0.0,100,9.3,3
2026-01-11 03:00:00,2026-01-11,sunday,3,5.1,0.2,0.2,0.0,100,6.5,51
2026-01-11 04:00:00,2026-01-11,sunday,4,4.9,0.0,0.0,0.0,100,9.3,3
2026-01-11 05:00:00,2026-01-11,sunday,5,4.8,0.0,0.0,0.0,100,9.7,3
2026-01-11 06:00:00,2026-01-11,sunday,6,5.2,0.0,0.0,0.0,100,9.4,3
2026-01-11 07:00:00,2026-01-11,sunday,7,5.7,0.0,0.0,0.0,100,13.2,3
2026-01-11 08:00:00,2026-01-11,sunday,8,5.7,0.0,0.0,0.0,100,10.1,3
2026-01-11 09:00:00,2026-01-11,sunday,9,5.7,0.0,0.0,0.0,99,10.3,3
2026-01-11 10:00:00,2026-01-11,sunday,10,5.7,0.0,0.0,0.0,80,11.9,3
